pgID	interpChr	interpOrd	og	repGene	genome	chr	start	end	hap1	salicifolius	hap2
684	X	552	15376	NChap1_final_00000552	hap1	X	7621122	7623939	NChap1_final_00000552	R_salicifolius_00023063	NChap2_final_00024990
685	X	553	15404	NChap1_final_00000553	hap1	X	7624940	7628534	NChap1_final_00000553	R_salicifolius_00023062	NChap2_final_00024989
689	X	557	15417	NChap1_final_00000557	hap1	X	7668965	7673772	NChap1_final_00000557	R_salicifolius_00023038	NChap2_final_00024986
702	X	569	14650	NChap1_final_00000569	hap1	X	7836065	7837369	NChap1_final_00000569	R_salicifolius_00023096	NChap2_final_00024978
706	X	575	14655	NChap1_final_00000575	hap1	X	7874989	7877623	NChap1_final_00000575	R_salicifolius_00023097	NChap2_final_00024974
707	X	576	14663	NChap1_final_00000576	hap1	X	7878393	7882685	NChap1_final_00000576	R_salicifolius_00023098	NChap2_final_00024973
715	X	581	16207	NChap1_final_00000581	hap1	X	7922610	7923625	NChap1_final_00000581	R_salicifolius_00023103	NChap2_final_00024968
717	X	582	16181	NChap1_final_00000582	hap1	X	7934803	7940613	NChap1_final_00000582	R_salicifolius_00023105	NChap2_final_00024965
724	X	589	14926	NChap1_final_00000589	hap1	X	7988950	7993756	NChap1_final_00000589	R_salicifolius_00023107	NChap2_final_00024961
727	X	591	14922	NChap1_final_00000591	hap1	X	8019619	8023002	NChap1_final_00000591	R_salicifolius_00023334	NChap2_final_00024958
732	X	594	14928	NChap1_final_00000594	hap1	X	8078935	8082820	NChap1_final_00000594	R_salicifolius_00023331	NChap2_final_00024955
746	X	607	14644	NChap1_final_00000607	hap1	X	8270319	8276888	NChap1_final_00000607	R_salicifolius_00023329	NChap2_final_00024942
753	X	612	14901	NChap1_final_00000612	hap1	X	8353226	8356774	NChap1_final_00000612	R_salicifolius_00023328	NChap2_final_00024936
758	X	618	15455	NChap1_final_00000618	hap1	X	8424902	8427590	NChap1_final_00000618	R_salicifolius_00023326	NChap2_final_00024933
760	X	620	15432	NChap1_final_00000620	hap1	X	8433131	8436445	NChap1_final_00000620	R_salicifolius_00023325	NChap2_final_00024932
762	X	621	15466	NChap1_final_00000621	hap1	X	8435814	8441441	NChap1_final_00000621	R_salicifolius_00023323	NChap2_final_00024931
763	X	622	15438	NChap1_final_00000622	hap1	X	8464927	8469606	NChap1_final_00000622	R_salicifolius_00023322	NChap2_final_00024930
764	X	623	15471	NChap1_final_00000623	hap1	X	8469485	8471674	NChap1_final_00000623	R_salicifolius_00023321	NChap2_final_00024929
765	X	624	15444	NChap1_final_00000624	hap1	X	8472453	8473716	NChap1_final_00000624	R_salicifolius_00023320	NChap2_final_00024928
767	X	626	14738	NChap1_final_00000626	hap1	X	8544529	8546070	NChap1_final_00000626	R_salicifolius_00023319	NChap2_final_00024927
768	X	627	14748	NChap1_final_00000627	hap1	X	8563180	8564909	NChap1_final_00000627	R_salicifolius_00023318	NChap2_final_00024926
785	X	638	14979	NChap1_final_00000638	hap1	X	8792737	8794087	NChap1_final_00000638	R_salicifolius_00023298	NChap2_final_00024924
788	X	640	14971	NChap1_final_00000640	hap1	X	8804007	8805991	NChap1_final_00000640	R_salicifolius_00023296	NChap2_final_00024923
790	X	642	14975	NChap1_final_00000642	hap1	X	8820156	8823928	NChap1_final_00000642	R_salicifolius_00023295	NChap2_final_00024921
798	X	649	15232	NChap1_final_00000649	hap1	X	8935230	8937171	NChap1_final_00000649	R_salicifolius_00023276	NChap2_final_00024900
800	X	651	15241	NChap1_final_00000651	hap1	X	8966027	8970012	NChap1_final_00000651	R_salicifolius_00023277	NChap2_final_00024901
815	X	659	14962	NChap1_final_00000659	hap1	X	9068021	9071258	NChap1_final_00000659	R_salicifolius_00023286	NChap2_final_00024906
819	X	662	15146	NChap1_final_00000662	hap1	X	9138974	9141741	NChap1_final_00000662	R_salicifolius_00023287	NChap2_final_00024909
820	X	663	15138	NChap1_final_00000663	hap1	X	9142388	9143961	NChap1_final_00000663	R_salicifolius_00023288	NChap2_final_00024910
821	X	664	15152	NChap1_final_00000664	hap1	X	9143619	9146469	NChap1_final_00000664	R_salicifolius_00023289	NChap2_final_00024911
828	X	670	14938	NChap1_final_00000670	hap1	X	9277108	9282960	NChap1_final_00000670	R_salicifolius_00023290	NChap2_final_00024914
846	X	690	15006	NChap1_final_00000690	hap1	X	9824969	9828155	NChap1_final_00000690	R_salicifolius_00023272	NChap2_final_00024885
848	X	692	14937	NChap1_final_00000692	hap1	X	9992976	9994758	NChap1_final_00000692	R_salicifolius_00023270	NChap2_final_00024884
849	X	693	14934	NChap1_final_00000693	hap1	X	10035199	10036676	NChap1_final_00000693	R_salicifolius_00023269	NChap2_final_00024883
850	X	694	18135	NChap1_final_00000694	hap1	X	10036694	10037906	NChap1_final_00000694	R_salicifolius_00023268	
851	X	695	14936	NChap1_final_00000695	hap1	X	10040833	10042560	NChap1_final_00000695	R_salicifolius_00023267	NChap2_final_00024882
856	X	698	14929	NChap1_final_00000698	hap1	X	10125840	10128324	NChap1_final_00000698	R_salicifolius_00023264	NChap2_final_00024880
857	X	699	14930	NChap1_final_00000699	hap1	X	10184266	10184781	NChap1_final_00000699	R_salicifolius_00023263	NChap2_final_00024879
866	X	707	15009	NChap1_final_00000707	hap1	X	10313054	10321081	NChap1_final_00000707	R_salicifolius_00023242	NChap2_final_00024870
869	X	709	15277	NChap1_final_00000709	hap1	X	10417521	10421131	NChap1_final_00000709	R_salicifolius_00023243	NChap2_final_00024867
872	X	710	15289	NChap1_final_00000710	hap1	X	10439569	10442449	NChap1_final_00000710	R_salicifolius_00023246	NChap2_final_00024866
876	X	714	15211	NChap1_final_00000714	hap1	X	10492602	10499470	NChap1_final_00000714	R_salicifolius_00023248	NChap2_final_00024862
881	X	718	18211	NChap1_final_00000718	hap1	X	10587678	10590869	NChap1_final_00000718	R_salicifolius_00023249	
882	X	719	16282	NChap1_final_00000719	hap1	X	10593640	10602037	NChap1_final_00000719	R_salicifolius_00023250	NChap2_final_00024859
883	X	720	16286	NChap1_final_00000720	hap1	X	10603535	10605019	NChap1_final_00000720	R_salicifolius_00023251	NChap2_final_00024858
884	X	721	18212	NChap1_final_00000721	hap1	X	10606089	10607018	NChap1_final_00000721	R_salicifolius_00023252	
885	X	722	16317	NChap1_final_00000722	hap1	X	10608327	10611911	NChap1_final_00000722	R_salicifolius_00023253	NChap2_final_00024857
888	X	726	16292	NChap1_final_00000726	hap1	X	10636059	10639334	NChap1_final_00000726	R_salicifolius_00023254	NChap2_final_00024855
890	X	727	16298	NChap1_final_00000727	hap1	X	10659132	10661449	NChap1_final_00000727	R_salicifolius_00023257	NChap2_final_00024854
891	X	728	16332	NChap1_final_00000728	hap1	X	10662075	10666638	NChap1_final_00000728	R_salicifolius_00023256	NChap2_final_00024853
894	X	732	15254	NChap1_final_00000732	hap1	X	10844954	10848986	NChap1_final_00000732	R_salicifolius_00023261	NChap2_final_00024851
898	X	735	15188	NChap1_final_00000735	hap1	X	10896474	10897434	NChap1_final_00000735	R_salicifolius_00023259	NChap2_final_00024849
899	X	736	15198	NChap1_final_00000736	hap1	X	10898573	10900687	NChap1_final_00000736	R_salicifolius_00023258	NChap2_final_00024848
902	X	740	15616	NChap1_final_00000740	hap1	X	11014092	11019380	NChap1_final_00000740	R_salicifolius_00023241	NChap2_final_00024845
916	X	749	16515	NChap1_final_00000749	hap1	X	11118775	11122455	NChap1_final_00000749	R_salicifolius_00023235	NChap2_final_00024840
918	X	751	18217	NChap1_final_00000751	hap1	X	11128204	11133343	NChap1_final_00000751	R_salicifolius_00023233	
921	X	754	16521	NChap1_final_00000754	hap1	X	11184061	11186228	NChap1_final_00000754	R_salicifolius_00023231	NChap2_final_00024836
922	X	755	15477	NChap1_final_00000755	hap1	X	11187499	11190486	NChap1_final_00000755	R_salicifolius_00023230	NChap2_final_00024835
927	X	758	15496	NChap1_final_00000758	hap1	X	11197424	11198390	NChap1_final_00000758	R_salicifolius_00023227	NChap2_final_00024832
928	X	759	15502	NChap1_final_00000759	hap1	X	11210034	11219066	NChap1_final_00000759	R_salicifolius_00023226	NChap2_final_00024831
938	X	765	15336	NChap1_final_00000765	hap1	X	11453419	11456775	NChap1_final_00000765	R_salicifolius_00023222	NChap2_final_00024824
942	X	767	15340	NChap1_final_00000767	hap1	X	11459168	11468579	NChap1_final_00000767	R_salicifolius_00023219	NChap2_final_00024823
943	X	768	15348	NChap1_final_00000768	hap1	X	11471304	11474215	NChap1_final_00000768	R_salicifolius_00023218	NChap2_final_00024822
946	X	769	15843	NChap1_final_00000769	hap1	X	11490995	11494657	NChap1_final_00000769	R_salicifolius_00023214	NChap2_final_00024821
951	X	772	15871	NChap1_final_00000772	hap1	X	11571230	11573709	NChap1_final_00000772	R_salicifolius_00023212	NChap2_final_00024817
952	X	773	18194	NChap1_final_00000773	hap1	X	11574370	11575770	NChap1_final_00000773	R_salicifolius_00023211	
954	X	775	15881	NChap1_final_00000775	hap1	X	11583311	11586057	NChap1_final_00000775	R_salicifolius_00023209	NChap2_final_00024815
955	X	776	18196	NChap1_final_00000776	hap1	X	11586452	11586991	NChap1_final_00000776	R_salicifolius_00023208	
956	X	777	15668	NChap1_final_00000777	hap1	X	11591278	11595486	NChap1_final_00000777	R_salicifolius_00023207	NChap2_final_00024814
966	X	786	15749	NChap1_final_00000786	hap1	X	11708971	11714872	NChap1_final_00000786	R_salicifolius_00023129	NChap2_final_00024809
967	X	788	15761	NChap1_final_00000788	hap1	X	11766573	11769933	NChap1_final_00000788	R_salicifolius_00023130	NChap2_final_00024808
968	X	789	15373	NChap1_final_00000789	hap1	X	11792761	11796484	NChap1_final_00000789	R_salicifolius_00023131	NChap2_final_00024807
969	X	791	15361	NChap1_final_00000791	hap1	X	11833932	11843480	NChap1_final_00000791	R_salicifolius_00023132	NChap2_final_00024806
974	X	796	18221	NChap1_final_00000796	hap1	X	11905275	11907680	NChap1_final_00000796	R_salicifolius_00023140	
976	X	798	16576	NChap1_final_00000798	hap1	X	11910156	11912164	NChap1_final_00000798	R_salicifolius_00023134	NChap2_final_00024802
986	X	805	15964	NChap1_final_00000805	hap1	X	12019055	12020126	NChap1_final_00000805	R_salicifolius_00023142	NChap2_final_00024795
993	X	810	18197	NChap1_final_00000810	hap1	X	12055872	12061083	NChap1_final_00000810	R_salicifolius_00023145	
996	X	811	15975	NChap1_final_00000811	hap1	X	12063079	12070870	NChap1_final_00000811	R_salicifolius_00023148	NChap2_final_00024791
998	X	813	15589	NChap1_final_00000813	hap1	X	12089936	12092956	NChap1_final_00000813	R_salicifolius_00023150	NChap2_final_00024789
1007	X	818	16761	NChap1_final_00000818	hap1	X	12240688	12241391	NChap1_final_00000818	R_salicifolius_00023161	NChap2_final_00024785
1008	X	819	16766	NChap1_final_00000819	hap1	X	12262195	12270720	NChap1_final_00000819	R_salicifolius_00023162	NChap2_final_00024784
1009	X	820	18234	NChap1_final_00000820	hap1	X	12271667	12274149	NChap1_final_00000820	R_salicifolius_00023163	
1012	X	823	15703	NChap1_final_00000823	hap1	X	12316243	12321163	NChap1_final_00000823	R_salicifolius_00023164	NChap2_final_00024783
1013	X	824	15707	NChap1_final_00000824	hap1	X	12346833	12348743	NChap1_final_00000824	R_salicifolius_00023165	NChap2_final_00024782
1019	X	826	15724	NChap1_final_00000826	hap1	X	12351816	12352764	NChap1_final_00000826	R_salicifolius_00023170	NChap2_final_00024780
1020	X	827	15717	NChap1_final_00000827	hap1	X	12353224	12356339	NChap1_final_00000827	R_salicifolius_00023171	NChap2_final_00024779
1021	X	828	15730	NChap1_final_00000828	hap1	X	12354135	12358637	NChap1_final_00000828	R_salicifolius_00023172	NChap2_final_00024778
1022	X	829	15889	NChap1_final_00000829	hap1	X	12375644	12383951	NChap1_final_00000829	R_salicifolius_00023173	NChap2_final_00024777
1023	X	830	15895	NChap1_final_00000830	hap1	X	12387837	12392042	NChap1_final_00000830	R_salicifolius_00023174	NChap2_final_00024776
1033	X	837	15641	NChap1_final_00000837	hap1	X	12511894	12514666	NChap1_final_00000837	R_salicifolius_00023177	NChap2_final_00024772
1037	X	839	15634	NChap1_final_00000839	hap1	X	12581201	12586513	NChap1_final_00000839	R_salicifolius_00023179	NChap2_final_00024769
1043	X	843	16060	NChap1_final_00000843	hap1	X	12713721	12719832	NChap1_final_00000843	R_salicifolius_00023182	NChap2_final_00024765
1044	X	844	16040	NChap1_final_00000844	hap1	X	12763974	12766234	NChap1_final_00000844	R_salicifolius_00023184	NChap2_final_00024764
1045	X	845	16066	NChap1_final_00000845	hap1	X	12767490	12770329	NChap1_final_00000845	R_salicifolius_00023185	NChap2_final_00024763
1047	X	846	18400	R_salicifolius_00023187	salicifolius	ScaOOZI_6_HRSCAF_9	11894456	11897923		R_salicifolius_00023187	NChap2_final_00024762
1049	X	847	16050	NChap1_final_00000847	hap1	X	12780713	12782981	NChap1_final_00000847	R_salicifolius_00023188	NChap2_final_00024761
1050	X	848	15796	NChap1_final_00000848	hap1	X	12790589	12792980	NChap1_final_00000848	R_salicifolius_00023189	NChap2_final_00024760
1053	X	850	15782	NChap1_final_00000850	hap1	X	12817689	12820374	NChap1_final_00000850	R_salicifolius_00023190	NChap2_final_00024758
1061	X	861	16722	NChap1_final_00000861	hap1	X	12934532	12935542	NChap1_final_00000861	R_salicifolius_00023191	NChap2_final_00024754
1063	X	863	18205	NChap1_final_00000863	hap1	X	12996841	12997600	NChap1_final_00000863	R_salicifolius_00023192	
1067	X	865	16107	NChap1_final_00000865	hap1	X	13001163	13013362	NChap1_final_00000865	R_salicifolius_00023194	NChap2_final_00024752
1070	X	867	16124	NChap1_final_00000867	hap1	X	13023432	13024228	NChap1_final_00000867	R_salicifolius_00023197	NChap2_final_00024751
1072	X	869	16130	NChap1_final_00000869	hap1	X	13034347	13037686	NChap1_final_00000869	R_salicifolius_00023196	NChap2_final_00024750
1082	X	874	16005	NChap1_final_00000874	hap1	X	13110076	13114007	NChap1_final_00000874	R_salicifolius_00023204	NChap2_final_00024746
1083	X	875	16019	NChap1_final_00000875	hap1	X	13117046	13118413	NChap1_final_00000875	R_salicifolius_00023205	NChap2_final_00024745
1093	X	884	490	NChap1_final_00000884	hap1	X	13328949	13340377	NChap1_final_00000884	R_salicifolius_00023127	NChap2_final_00024738
1097	X	888	16069	NChap1_final_00000888	hap1	X	13365350	13366473	NChap1_final_00000888	R_salicifolius_00023124	NChap2_final_00024736
1098	X	889	521	NChap1_final_00000889	hap1	X	13378458	13382578	NChap1_final_00000889	R_salicifolius_00023121	NChap2_final_00024735
1099	X	890	16077	NChap1_final_00000890	hap1	X	13391299	13394080	NChap1_final_00000890	R_salicifolius_00023122	NChap2_final_00024731
1101	X	891	16088	NChap1_final_00000891	hap1	X	13397367	13400509	NChap1_final_00000891	R_salicifolius_00023123	NChap2_final_00024732
1113	X	901	16372	NChap1_final_00000901	hap1	X	13600637	13603544	NChap1_final_00000901	R_salicifolius_00023118	NChap2_final_00024723
1115	X	902	16387	NChap1_final_00000902	hap1	X	13615917	13620075	NChap1_final_00000902	R_salicifolius_00023115	NChap2_final_00024722
1116	X	903	16382	NChap1_final_00000903	hap1	X	13624171	13628195	NChap1_final_00000903	R_salicifolius_00023114	NChap2_final_00024721
1117	X	904	16392	NChap1_final_00000904	hap1	X	13628451	13631604	NChap1_final_00000904	R_salicifolius_00023113	NChap2_final_00024720
1125	X	912	16257	NChap1_final_00000912	hap1	X	13739813	13743626	NChap1_final_00000912	R_salicifolius_00023336	NChap2_final_00024717
1126	X	913	16278	NChap1_final_00000913	hap1	X	13765740	13770668	NChap1_final_00000913	R_salicifolius_00023337	NChap2_final_00024716
1132	X	918	16241	NChap1_final_00000918	hap1	X	13955228	13964666	NChap1_final_00000918	R_salicifolius_00023339	NChap2_final_00024712
1135	X	919	16436	NChap1_final_00000919	hap1	X	13987148	13991230	NChap1_final_00000919	R_salicifolius_00023342	NChap2_final_00024711
1140	X	921	16428	NChap1_final_00000921	hap1	X	14063838	14068107	NChap1_final_00000921	R_salicifolius_00023346	NChap2_final_00024709
1143	X	924	16030	NChap1_final_00000924	hap1	X	14104533	14107333	NChap1_final_00000924	R_salicifolius_00023347	NChap2_final_00024707
1151	X	928	687	NChap1_final_00000928	hap1	X	14193573	14194369	NChap1_final_00000928	R_salicifolius_00023352	NChap2_final_00024703
1152	X	929	652	NChap1_final_00000929	hap1	X	14195728	14199031	NChap1_final_00000929	R_salicifolius_00023353	NChap2_final_00024702
1156	X	932	665	NChap1_final_00000932	hap1	X	14216663	14219815	NChap1_final_00000932	R_salicifolius_00023358	NChap2_final_00024699
1183	X	947	14281	NChap1_final_00000947	hap1	X	14578045	14581267	NChap1_final_00035372|NChap1_final_00000947	R_salicifolius_00023375	NChap2_final_00024682
1185	X	950	14280	NChap1_final_00000950	hap1	X	14655983	14659782	NChap1_final_00035367|NChap1_final_00000950	R_salicifolius_00023376	NChap2_final_00024680
1190	X	953	14278	NChap1_final_00000953	hap1	X	14696883	14697846	NChap1_final_00035363|NChap1_final_00000953	R_salicifolius_00023379	NChap2_final_00024676
1192	X	954	14277	NChap1_final_00000954	hap1	X	14757028	14762061	NChap1_final_00035356|NChap1_final_00000954	R_salicifolius_00023384	NChap2_final_00024674
1197	X	956	14276	NChap1_final_00000956	hap1	X	14778395	14779764	NChap1_final_00035353|NChap1_final_00000956	R_salicifolius_00023392	NChap2_final_00024671
1201	X	959	14275	NChap1_final_00000959	hap1	X	14809015	14810357	NChap1_final_00035351|NChap1_final_00000959	R_salicifolius_00023387	NChap2_final_00024669
1203	X	960	14273	NChap1_final_00000960	hap1	X	14811943	14817319	NChap1_final_00035350|NChap1_final_00000960	R_salicifolius_00023386	NChap2_final_00024668
1207	X	961	14272	NChap1_final_00000961	hap1	X	14818274	14823931	NChap1_final_00035349|NChap1_final_00000961	R_salicifolius_00023395	NChap2_final_00024667
1208	X	962	14271	NChap1_final_00000962	hap1	X	14831685	14834121	NChap1_final_00035348|NChap1_final_00000962	R_salicifolius_00023396	NChap2_final_00024666
1209	X	963	17825	NChap1_final_00000963	hap1	X	14886818	14889494	NChap1_final_00035347|NChap1_final_00000963	R_salicifolius_00023397	
1212	X	965	192	NChap1_final_00000965	hap1	X	14923622	14927094	NChap1_final_00000965	R_salicifolius_00023398	NChap2_final_00024663
1217	X	969	198	NChap1_final_00000969	hap1	X	14948283	14953300	NChap1_final_00000969|NChap1_final_00035343	R_salicifolius_00023401	NChap2_final_00024661
1225	X	976	68	NChap1_final_00000976	hap1	X	15048094	15050063	NChap1_final_00000976|NChap1_final_00035336	R_salicifolius_00023406	NChap2_final_00024655
1229	X	978	165	NChap1_final_00000978	hap1	X	15082386	15090706	NChap1_final_00000978|NChap1_final_00035332	R_salicifolius_00023410	NChap2_final_00024653
1231	X	979	169	NChap1_final_00000979	hap1	X	15103957	15106152	NChap1_final_00000979|NChap1_final_00035331	R_salicifolius_00023412	NChap2_final_00024652
1232	X	980	175	NChap1_final_00000980	hap1	X	15106888	15110810	NChap1_final_00000980|NChap1_final_00035330	R_salicifolius_00023413	NChap2_final_00024651
1234	X	981	181	NChap1_final_00000981	hap1	X	15111533	15120781	NChap1_final_00000981	R_salicifolius_00023416	NChap2_final_00024650
1237	X	982	16741	NChap1_final_00000982	hap1	X	15218285	15221933	NChap1_final_00000982	R_salicifolius_00023421	NChap2_final_00024649
1240	X	984	16743	NChap1_final_00000984	hap1	X	15280594	15286125	NChap1_final_00000984	R_salicifolius_00023423	NChap2_final_00024647
1247	X	989	16654	NChap1_final_00000989	hap1	X	15457181	15458000	NChap1_final_00000989	R_salicifolius_00023429	NChap2_final_00024644
